time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:replica95DelayMsMap,FeederManager:replica99DelayMsMap,FeederManager:replicaAvgDelayMsMap,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaMaxDelayMsMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:elapsedTxn95Ms,Replay:elapsedTxn99Ms,Replay:elapsedTxnAvgMs,Replay:elapsedTxnMaxMs,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:outputQueue95DelayMs,Replay:outputQueue99DelayMs,Replay:outputQueueAvgDelayMs,Replay:outputQueueMaxDelayMs,Replay:replayQueue95DelayMs,Replay:replayQueue99DelayMs,Replay:replayQueueAvgDelayMs,Replay:replayQueueMaxDelayMs,Replay:totalCommitProcessingNanos,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2025-12-18 14:48:12.039 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3159885,14032, , ,3, ,10, , , , , , , , , ,3,3, , , , ,1,5, , , , , , , , , , , , , , , , ,1362,1,734,734,1, ,2,4,1412,283440062464,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1766069291926,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,1362,0,0,0,0, , , ,1,1,2,1, ,3,2, , , , , ,38,1, , , ,2048,1,1374,1, , , , , , ,12,30,140370320, , , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-12-18 14:48:12.082 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3159885,14032, , ,3, ,1, , , , , , , , , ,3,3, , , , ,1,5, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283440062464,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1766069291926,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,1362, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,148758928, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-12-18 14:48:12.114 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3159061,13208, , ,3, ,21,3,0.14, , , , , , , ,3,3, ,2, ,2,1,5, ,19,11, , , , , , , , , , , , , ,1758,2, ,1489, , , , , , ,-1,-1,-1,-1, , , , , ,1,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1766069292093,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,1758, , , , , , ,19, , ,2, , ,3, , ,19, ,2048,1, , , , , ,100949,30, , , , , , , , ,12,30,157147536, , , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-12-18 14:49:12.121 UTC, , ,3051,142525,3,7030,37,180110,2453, , , , , , ,178,121,59032685899,17210951, , , , , , , ,589,3349693,203152,224, ,6, ,88185, , , , , , , , , ,6,6, , , ,1,2,7, ,205532, , , , , , , , , , , , , , ,1758,2, ,1489, , , , ,1805,283440033792,49,49,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1805, , , , ,1766069292093,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,181014,1,1,0,1, , , ,37,37,2,37, ,3,40, , , , , , , , , , ,4096,2,179246,37, , , , , , ,1,4,215582344,3, , , , , , ,134,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,46, , ,45,29351, , , , , , , ,2,3,0,3,2,1644375,33000, ,37,30,37, ,67, , , , ,57, ,3, , , , ,1,1,0,1,29017716, , , ,1, , , , 
2025-12-18 14:49:33.518 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3177829,31976, , ,7, ,177,6,0.03, , , , , , , ,7,7, ,63, ,2,4,9, ,111,14, , , , , , , , , , , , , ,184813,3,182402,182402,1, ,7,14,184866,281786286080,97,97,97,97, , , , , ,11,97, , , , , , , , , , , , , , , , , , , , , , , , , ,184866, , , , ,1766069373378,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,184813,0,0,0,0, , ,25,2,2,4,2, ,3,3, ,25, ,2048,1, , , , , ,2138832,176,2787,2, , , , , , ,9,27,150170752, , , , , , , ,113, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-12-18 14:50:33.535 UTC, , ,0,3640667,0,6625, , ,137922, , , , ,34,68, ,251, ,37883715, , , , , , , ,589,3248765,102224,224, ,8, ,348, , , , , , , , , ,8,8, , , ,3,3,10, ,388,52, , , , , , , , , , , , , ,184813,3,182402,182402, , , , ,184866,281786286080,97,97,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,184866, , , , ,1766069373378,,, , , , , , , , , ,2, ,starrocks-fe-0_9010_1766069283477=1000;starrocks-fe-1_9010_1766069290773=1000,starrocks-fe-0_9010_1766069283477=1000;starrocks-fe-1_9010_1766069290773=1000,starrocks-fe-0_9010_1766069283477=2166;starrocks-fe-1_9010_1766069290773=2084,starrocks-fe-0_9010_1766069283477=0;starrocks-fe-1_9010_1766069290773=0,starrocks-fe-0_9010_1766069283477=1766069429887;starrocks-fe-1_9010_1766069290773=1766069429887,starrocks-fe-0_9010_1766069283477=207;starrocks-fe-1_9010_1766069290773=207,starrocks-fe-0_9010_1766069283477=4010;starrocks-fe-1_9010_1766069290773=4010,starrocks-fe-0_9010_1766069283477=0;starrocks-fe-1_9010_1766069290773=0,starrocks-fe-0_9010_1766069283477=52;starrocks-fe-1_9010_1766069290773=51,54,1766069432912,208,103,33, ,56,3145728,253154,1,2,0,2, , ,54,32,32,4,45, ,3,35, ,54,1, , , , , , , ,202029,59,68323,47, , , , , , ,3,33,199309128,4, , , , , , ,245, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,30, ,10,92, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , 
2025-12-18 14:51:33.544 UTC, , ,0,1920487,0,13692, , ,37870, , , , ,22,44, ,270, ,19718951, , , , , , , ,589,3264741,118200,224, ,8, ,111, , , , , , , , , ,8,8, , , ,3,3,10, ,128, , , , , , , , , , , , , , ,184813,3,182402,182402, , , , ,184866,281786286080,97,97,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,184866, , , , ,1766069373378,,, , , , , , , , , ,2, ,starrocks-fe-0_9010_1766069283477=1000;starrocks-fe-1_9010_1766069290773=1000,starrocks-fe-0_9010_1766069283477=1000;starrocks-fe-1_9010_1766069290773=1000,starrocks-fe-0_9010_1766069283477=2177;starrocks-fe-1_9010_1766069290773=2137,starrocks-fe-0_9010_1766069283477=0;starrocks-fe-1_9010_1766069290773=0,starrocks-fe-0_9010_1766069283477=1766069489893;starrocks-fe-1_9010_1766069290773=1766069489893,starrocks-fe-0_9010_1766069283477=292;starrocks-fe-1_9010_1766069290773=292,starrocks-fe-0_9010_1766069283477=4012;starrocks-fe-1_9010_1766069290773=4017,starrocks-fe-0_9010_1766069283477=0;starrocks-fe-1_9010_1766069290773=0,starrocks-fe-0_9010_1766069283477=83;starrocks-fe-1_9010_1766069290773=83,42,1766069492990,293,79,37, ,86,3145728,270919,1,1,0,1, , , ,37,37, ,48, ,3,40, , ,1, , , , , , , , , ,17765,48, , , , , , ,1,15,207495144,5, , , , , , ,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-12-18 14:52:33.558 UTC, , ,0,1833503,0,6637, , ,80108, , , , ,45,94, ,290, ,43691208, , , , , , , ,589,3303885,157344,224, ,8, ,141, , , , , , , , , ,8,8, , , ,3,3,10, ,168, , , , , , , , , , , , , , ,184813,3,182402,182402, , , , ,184866,281786286080,97,97,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,184866, , , , ,1766069373378,,, , , , , , , , , ,2, ,starrocks-fe-0_9010_1766069283477=1000;starrocks-fe-1_9010_1766069290773=1000,starrocks-fe-0_9010_1766069283477=1000;starrocks-fe-1_9010_1766069290773=1000,starrocks-fe-0_9010_1766069283477=2089;starrocks-fe-1_9010_1766069290773=2189,starrocks-fe-0_9010_1766069283477=3;starrocks-fe-1_9010_1766069290773=0,starrocks-fe-0_9010_1766069283477=1766069553073;starrocks-fe-1_9010_1766069290773=1766069549921,starrocks-fe-0_9010_1766069283477=389;starrocks-fe-1_9010_1766069290773=388,starrocks-fe-0_9010_1766069283477=4009;starrocks-fe-1_9010_1766069290773=4009,starrocks-fe-0_9010_1766069283477=0;starrocks-fe-1_9010_1766069290773=0,starrocks-fe-0_9010_1766069283477=46;starrocks-fe-1_9010_1766069290773=44,108,1766069553076,389,239,41, ,47,3145728,309815,2,43,1,43, , , ,41,41, ,53, ,3,44, , ,1, , , , , , , , , ,38897,53, , , , , , ,2,53,176286704,6, , , , , , ,91, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,43, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , 
2025-12-18 14:53:33.573 UTC, , ,0,3054941,0,10201, , ,89238, , , , ,19,38, ,298, ,29211038, , , , , , , ,589,3347285,200744,224, ,9, ,145, , , , , , , , , ,9,8, , , ,4,3,10, ,168, , , , , , , , , , , , , , ,184813,3,182402,182402, , , , ,184866,281786286080,97,97,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,184866, , , , ,1766069373378,,, , , , , , , , , ,2, ,starrocks-fe-0_9010_1766069283477=1000;starrocks-fe-1_9010_1766069290773=1000,starrocks-fe-0_9010_1766069283477=1000;starrocks-fe-1_9010_1766069290773=1000,starrocks-fe-0_9010_1766069283477=2125;starrocks-fe-1_9010_1766069290773=2161,starrocks-fe-0_9010_1766069283477=0;starrocks-fe-1_9010_1766069290773=0,starrocks-fe-0_9010_1766069283477=1766069609919;starrocks-fe-1_9010_1766069290773=1766069609919,starrocks-fe-0_9010_1766069283477=491;starrocks-fe-1_9010_1766069290773=491,starrocks-fe-0_9010_1766069283477=4022;starrocks-fe-1_9010_1766069290773=4017,starrocks-fe-0_9010_1766069283477=0;starrocks-fe-1_9010_1766069290773=0,starrocks-fe-0_9010_1766069283477=48;starrocks-fe-1_9010_1766069290773=45,46,1766069613191,492,90,45, ,47,3145728,355614,1,2,0,2, , , ,45,45, ,57, ,3,48, , ,1, , , , , , , , , ,45799,57, , , , , , , , ,222424048,6, , , , , , ,94, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,46, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-12-18 14:54:33.589 UTC, , ,0,3443712,0,12321, , ,109558, , , , ,34,68, ,392, ,31813925, , , , , , , ,589,3401053,254512,224, ,10, ,168, , , , , , , , , ,10,8, , , ,4,3,10, ,168, , , , , , , , , , , , , , ,184813,3,182402,182402, , , , ,184866,281786286080,97,97,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,184866, , , , ,1766069373378,,, , , , , , , , , ,2, ,starrocks-fe-0_9010_1766069283477=1000;starrocks-fe-1_9010_1766069290773=1000,starrocks-fe-0_9010_1766069283477=1000;starrocks-fe-1_9010_1766069290773=1000,starrocks-fe-0_9010_1766069283477=2065;starrocks-fe-1_9010_1766069290773=2060,starrocks-fe-0_9010_1766069283477=0;starrocks-fe-1_9010_1766069290773=0,starrocks-fe-0_9010_1766069283477=1766069669940;starrocks-fe-1_9010_1766069290773=1766069669940,starrocks-fe-0_9010_1766069283477=638;starrocks-fe-1_9010_1766069290773=638,starrocks-fe-0_9010_1766069283477=4013;starrocks-fe-1_9010_1766069290773=4011,starrocks-fe-0_9010_1766069283477=0;starrocks-fe-1_9010_1766069290773=0,starrocks-fe-0_9010_1766069283477=90;starrocks-fe-1_9010_1766069290773=87,53,1766069673280,639,109,67, ,91,3145728,411521,1,1,0,1, , , ,67,67, ,78, ,3,70, , ,1, , , , , , , , , ,55908,78, , , , , , , , ,247589872,6, , , , , , ,117, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
